"Species"	"Nutrient"	"n"	"conc_mg_g_dw_min"	"conc_mg_g_dw_low_quant"	"conc_mg_g_dw_mean"	"conc_mg_g_dw_high_quant"	"conc_mg_g_dw_max"
"425"	"Protomyctophum tenisoni"	"Na"	10	10376.5915572157	10406.5125334813	12140.9753916583	13795.3181747324	13817.9995318717
"426"	"Protomyctophum tenisoni"	"Ni"	10	1.51363618106599	1.52939688066096	1.85354772950096	2.52107665374695	2.57540422885572
"427"	"Protomyctophum tenisoni"	"P"	10	17416.4502427184	17507.8882963809	19492.5392194228	22383.0302478421	22656.0271558872
"428"	"Protomyctophum tenisoni"	"Se"	10	2.61726305609284	2.63064099533763	3.34138458169087	4.66010716810688	4.84830097087379
"429"	"Protomyctophum tenisoni"	"Zn"	10	50.2550491436155	50.259116273433	71.0965547669453	117.373447568431	118.115774907749
"430"	"Stomias sp"	"As"	10	1.33417660522829	1.34326816797216	1.73535317688443	2.36839525162831	2.51269551086736
"431"	"Stomias sp"	"Ca"	10	9674.57185405808	9990.16999905554	17537.9305949639	32137.3252595897	34915.5583664619
"432"	"Stomias sp"	"Co"	10	0.0495747932750715	0.0528835572816352	0.084093931753548	0.116397845089596	0.121872866722885
"433"	"Stomias sp"	"Cu"	10	2.76090449504252	2.9065274164542	3.88307011454591	4.94999174737069	5.16961202518789
"434"	"Stomias sp"	"Fe"	10	31.9943567033742	33.1979110216576	171.593265318918	562.661645774311	642.138642475816
"435"	"Stomias sp"	"K"	10	6978.99690924417	7016.82770020563	8671.31586969863	12854.3641246981	13643.8019515721
"436"	"Stomias sp"	"Mg"	10	2074.35239252263	2098.11716270595	3003.03327088654	4335.70764258755	4401.66044251697
"437"	"Stomias sp"	"Mn"	10	1.21683583493357	1.40103267927319	3.12415958955998	6.27506634182002	6.87392124593586
"438"	"Stomias sp"	"Na"	10	13165.0638896487	13181.8609861414	17781.6693506897	25561.9489659531	26202.7225635466
"439"	"Stomias sp"	"Ni"	10	0.614688247050986	0.638378819544698	1.03250038949509	1.47543719786847	1.50985825001004
"440"	"Stomias sp"	"P"	10	9319.05200454599	9509.05211333909	14183.7242002645	23570.9863509234	25237.74444846
"441"	"Stomias sp"	"Se"	10	1.25943300020396	1.26051799570123	1.4870174881756	1.61032282780898	1.61265710958519
"442"	"Stomias sp"	"Zn"	10	35.0805345455971	37.6553522197722	59.9497318798887	91.6983176976418	98.4054438350599
